load arguments: {'training_data': '../../datasets/', 'output': '../../output/results/Paper/BrazilianEcommerce/', 'dataset_division': '721_5fold', 'embedding_module': 'TransD', 'alignment_module': 'sharing', 'search_module': 'greedy', 'dim': 100, 'init': 'normal', 'ent_l2_norm': True, 'rel_l2_norm': True, 'loss_norm': 'L2', 'margin': 1.5, 'loss': 'margin-based', 'neg_sampling': 'uniform', 'neg_triple_num': 1, 'learning_rate': 0.01, 'optimizer': 'Adagrad', 'max_epoch': 2000, 'batch_size': 5000, 'batch_threads_num': 2, 'test_threads_num': 4, 'ordered': True, 'start_valid': 100, 'eval_freq': 10, 'stop_metric': 'hits1', 'eval_metric': 'inner', 'csls': 10, 'top_k': [1, 5, 10, 50], 'is_save': True, 'eval_norm': False}
TransD
<openea.modules.args.args_hander.ARGs object at 0x7f6c784587f0>
read relation triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//rel_triples_1
read relation triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//rel_triples_2
read attribute triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//attr_triples_1
read attribute triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//attr_triples_2
read links: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//721_5fold/1/train_links
read links: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//721_5fold/1/valid_links
read links: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold//721_5fold/1/test_links
Number of rt_dict: 50857
Number of hr_dict: 30862
entity relations dict: 50857
Number of av_dict: 50857
entity attributes dict: 50857

KG statistics:
Number of entities: 50862
Number of relations: 5
Number of attributes: 4
Number of relation triples: 101901
Number of attribute triples: 50857
Number of local relation triples: 101901
Number of local attribute triples: 50857

Number of rt_dict: 50857
Number of hr_dict: 30862
entity relations dict: 50857
Number of av_dict: 50857
entity attributes dict: 50857

KG statistics:
Number of entities: 50862
Number of relations: 5
Number of attributes: 4
Number of relation triples: 101901
Number of attribute triples: 50857
Number of local relation triples: 101901
Number of local attribute triples: 50857

Number of rt_dict: 50857
Number of hr_dict: 30862
entity relations dict: 50857
Number of av_dict: 50857
entity attributes dict: 50857

KG statistics:
Number of entities: 50862
Number of relations: 5
Number of attributes: 4
Number of relation triples: 101901
Number of attribute triples: 50857
Number of local relation triples: 101901
Number of local attribute triples: 50857

Number of rt_dict: 50857
Number of hr_dict: 30862
entity relations dict: 50857
Number of av_dict: 50857
entity attributes dict: 50857

KG statistics:
Number of entities: 50862
Number of relations: 5
Number of attributes: 4
Number of relation triples: 101901
Number of attribute triples: 50857
Number of local relation triples: 101901
Number of local attribute triples: 50857

../../output/results/Paper/BrazilianEcommerce/ ../../datasets/Ontologies/Paper/BrazilianEcommerce/Gold-Gold// ['..', '..', 'datasets', 'Ontologies', 'Paper', 'BrazilianEcommerce', 'Gold-Gold'] 721_5fold/1/ TransD
results output folder: ../../output/results/Paper/BrazilianEcommerce/TransD/Gold-Gold/721_5fold/1/20231111200117/
epoch 1, avg. triple loss: 1.0618, cost time: 37.6761s
epoch 2, avg. triple loss: 0.8392, cost time: 34.2531s
epoch 3, avg. triple loss: 0.7293, cost time: 34.7559s
epoch 4, avg. triple loss: 0.6463, cost time: 39.9487s
epoch 5, avg. triple loss: 0.5796, cost time: 53.3859s
epoch 6, avg. triple loss: 0.5317, cost time: 52.0472s
epoch 7, avg. triple loss: 0.4883, cost time: 49.3115s
epoch 8, avg. triple loss: 0.4563, cost time: 53.2818s
epoch 9, avg. triple loss: 0.4299, cost time: 49.2660s
epoch 10, avg. triple loss: 0.4058, cost time: 45.8274s
epoch 11, avg. triple loss: 0.3887, cost time: 43.6850s
epoch 12, avg. triple loss: 0.3721, cost time: 46.8137s
epoch 13, avg. triple loss: 0.3584, cost time: 42.3142s
epoch 14, avg. triple loss: 0.3461, cost time: 48.5969s
epoch 15, avg. triple loss: 0.3340, cost time: 40.3902s
epoch 16, avg. triple loss: 0.3253, cost time: 48.0345s
epoch 17, avg. triple loss: 0.3168, cost time: 45.8109s
epoch 18, avg. triple loss: 0.3055, cost time: 43.3189s
epoch 19, avg. triple loss: 0.2982, cost time: 44.4100s
epoch 20, avg. triple loss: 0.2911, cost time: 41.8327s
epoch 21, avg. triple loss: 0.2833, cost time: 42.6395s
epoch 22, avg. triple loss: 0.2765, cost time: 44.5863s
epoch 23, avg. triple loss: 0.2707, cost time: 44.7979s
epoch 24, avg. triple loss: 0.2626, cost time: 47.1885s
epoch 25, avg. triple loss: 0.2582, cost time: 42.0700s
epoch 26, avg. triple loss: 0.2511, cost time: 41.4004s
epoch 27, avg. triple loss: 0.2437, cost time: 42.3612s
epoch 28, avg. triple loss: 0.2409, cost time: 43.4066s
epoch 29, avg. triple loss: 0.2355, cost time: 43.9347s
epoch 30, avg. triple loss: 0.2293, cost time: 41.8856s
epoch 31, avg. triple loss: 0.2238, cost time: 44.3114s
epoch 32, avg. triple loss: 0.2198, cost time: 47.8562s
epoch 33, avg. triple loss: 0.2141, cost time: 46.1334s
epoch 34, avg. triple loss: 0.2109, cost time: 46.1350s
epoch 35, avg. triple loss: 0.2060, cost time: 42.2640s
epoch 36, avg. triple loss: 0.2026, cost time: 40.3486s
epoch 37, avg. triple loss: 0.1976, cost time: 35.8967s
epoch 38, avg. triple loss: 0.1955, cost time: 33.3260s
epoch 39, avg. triple loss: 0.1908, cost time: 31.4000s
epoch 40, avg. triple loss: 0.1869, cost time: 34.9391s
epoch 41, avg. triple loss: 0.1831, cost time: 32.7631s
epoch 42, avg. triple loss: 0.1812, cost time: 32.3508s
epoch 43, avg. triple loss: 0.1767, cost time: 29.9429s
epoch 44, avg. triple loss: 0.1744, cost time: 30.9911s
epoch 45, avg. triple loss: 0.1723, cost time: 30.3916s
epoch 46, avg. triple loss: 0.1681, cost time: 30.8563s
epoch 47, avg. triple loss: 0.1658, cost time: 34.7157s
epoch 48, avg. triple loss: 0.1635, cost time: 31.5673s
epoch 49, avg. triple loss: 0.1603, cost time: 30.4095s
epoch 50, avg. triple loss: 0.1577, cost time: 30.9447s
epoch 51, avg. triple loss: 0.1555, cost time: 31.0964s
epoch 52, avg. triple loss: 0.1528, cost time: 30.6921s
epoch 53, avg. triple loss: 0.1493, cost time: 39.1805s
epoch 54, avg. triple loss: 0.1486, cost time: 30.6701s
epoch 55, avg. triple loss: 0.1468, cost time: 34.0309s
epoch 56, avg. triple loss: 0.1449, cost time: 32.0304s
epoch 57, avg. triple loss: 0.1432, cost time: 32.8748s
epoch 58, avg. triple loss: 0.1401, cost time: 32.1276s
epoch 59, avg. triple loss: 0.1399, cost time: 32.4484s
epoch 60, avg. triple loss: 0.1373, cost time: 33.2213s
epoch 61, avg. triple loss: 0.1359, cost time: 31.5240s
epoch 62, avg. triple loss: 0.1347, cost time: 33.5842s
epoch 63, avg. triple loss: 0.1324, cost time: 30.7719s
epoch 64, avg. triple loss: 0.1305, cost time: 31.1710s
epoch 65, avg. triple loss: 0.1280, cost time: 31.9791s
epoch 66, avg. triple loss: 0.1275, cost time: 31.4608s
epoch 67, avg. triple loss: 0.1263, cost time: 32.5018s
epoch 68, avg. triple loss: 0.1252, cost time: 32.3477s
epoch 69, avg. triple loss: 0.1233, cost time: 30.7659s
epoch 70, avg. triple loss: 0.1222, cost time: 33.4516s
epoch 71, avg. triple loss: 0.1209, cost time: 34.8071s
epoch 72, avg. triple loss: 0.1191, cost time: 31.4168s
epoch 73, avg. triple loss: 0.1183, cost time: 33.6582s
epoch 74, avg. triple loss: 0.1167, cost time: 30.3897s
epoch 75, avg. triple loss: 0.1154, cost time: 30.5483s
epoch 76, avg. triple loss: 0.1146, cost time: 30.2817s
epoch 77, avg. triple loss: 0.1134, cost time: 29.8917s
epoch 78, avg. triple loss: 0.1118, cost time: 33.6133s
epoch 79, avg. triple loss: 0.1109, cost time: 31.0431s
epoch 80, avg. triple loss: 0.1104, cost time: 34.4229s
epoch 81, avg. triple loss: 0.1083, cost time: 34.0615s
epoch 82, avg. triple loss: 0.1083, cost time: 31.0684s
epoch 83, avg. triple loss: 0.1069, cost time: 30.9323s
epoch 84, avg. triple loss: 0.1054, cost time: 38.0474s
epoch 85, avg. triple loss: 0.1047, cost time: 34.6619s
epoch 86, avg. triple loss: 0.1046, cost time: 31.7050s
epoch 87, avg. triple loss: 0.1033, cost time: 32.0098s
epoch 88, avg. triple loss: 0.1026, cost time: 32.6117s
epoch 89, avg. triple loss: 0.1016, cost time: 28.2773s
epoch 90, avg. triple loss: 0.1012, cost time: 31.3384s
epoch 91, avg. triple loss: 0.0997, cost time: 34.6574s
epoch 92, avg. triple loss: 0.0991, cost time: 34.3914s
epoch 93, avg. triple loss: 0.0992, cost time: 30.7773s
epoch 94, avg. triple loss: 0.0983, cost time: 27.6866s
epoch 95, avg. triple loss: 0.0977, cost time: 32.9168s
epoch 96, avg. triple loss: 0.0965, cost time: 36.8210s
epoch 97, avg. triple loss: 0.0948, cost time: 34.5653s
epoch 98, avg. triple loss: 0.0950, cost time: 30.6203s
epoch 99, avg. triple loss: 0.0939, cost time: 31.3489s
epoch 100, avg. triple loss: 0.0939, cost time: 34.5305s
quick results: hits@[1, 5, 10, 50] = [35.195 47.739 51.18  59.025]%, time = 35.790 s 
epoch 101, avg. triple loss: 0.0941, cost time: 32.3103s
epoch 102, avg. triple loss: 0.0924, cost time: 35.1514s
epoch 103, avg. triple loss: 0.0914, cost time: 35.6237s
epoch 104, avg. triple loss: 0.0912, cost time: 36.2804s
epoch 105, avg. triple loss: 0.0905, cost time: 33.6827s
epoch 106, avg. triple loss: 0.0888, cost time: 36.4819s
epoch 107, avg. triple loss: 0.0894, cost time: 33.7964s
epoch 108, avg. triple loss: 0.0892, cost time: 33.6882s
epoch 109, avg. triple loss: 0.0881, cost time: 33.4152s
epoch 110, avg. triple loss: 0.0877, cost time: 36.5156s
quick results: hits@[1, 5, 10, 50] = [39.422 50.885 54.011 60.598]%, time = 31.741 s 
epoch 111, avg. triple loss: 0.0871, cost time: 33.2160s
epoch 112, avg. triple loss: 0.0863, cost time: 34.5938s
epoch 113, avg. triple loss: 0.0853, cost time: 32.8715s
epoch 114, avg. triple loss: 0.0860, cost time: 32.4084s
epoch 115, avg. triple loss: 0.0843, cost time: 32.5059s
epoch 116, avg. triple loss: 0.0840, cost time: 32.2635s
epoch 117, avg. triple loss: 0.0835, cost time: 31.8694s
epoch 118, avg. triple loss: 0.0824, cost time: 31.1584s
epoch 119, avg. triple loss: 0.0823, cost time: 30.9912s
epoch 120, avg. triple loss: 0.0821, cost time: 33.5629s
quick results: hits@[1, 5, 10, 50] = [42.686 53.126 56.252 61.856]%, time = 31.134 s 
epoch 121, avg. triple loss: 0.0820, cost time: 30.8217s
epoch 122, avg. triple loss: 0.0805, cost time: 30.7817s
epoch 123, avg. triple loss: 0.0808, cost time: 31.3021s
epoch 124, avg. triple loss: 0.0807, cost time: 30.1496s
epoch 125, avg. triple loss: 0.0801, cost time: 30.8972s
epoch 126, avg. triple loss: 0.0795, cost time: 31.0754s
epoch 127, avg. triple loss: 0.0786, cost time: 29.3231s
epoch 128, avg. triple loss: 0.0782, cost time: 35.0018s
epoch 129, avg. triple loss: 0.0772, cost time: 30.4728s
epoch 130, avg. triple loss: 0.0775, cost time: 30.8524s
quick results: hits@[1, 5, 10, 50] = [45.773 55.309 57.707 62.603]%, time = 30.705 s 
epoch 131, avg. triple loss: 0.0773, cost time: 32.7266s
epoch 132, avg. triple loss: 0.0767, cost time: 30.3866s
epoch 133, avg. triple loss: 0.0760, cost time: 34.6520s
epoch 134, avg. triple loss: 0.0757, cost time: 29.9634s
epoch 135, avg. triple loss: 0.0750, cost time: 29.2834s
epoch 136, avg. triple loss: 0.0745, cost time: 32.3343s
epoch 137, avg. triple loss: 0.0746, cost time: 34.5586s
epoch 138, avg. triple loss: 0.0735, cost time: 33.0205s
epoch 139, avg. triple loss: 0.0737, cost time: 31.4553s
epoch 140, avg. triple loss: 0.0740, cost time: 31.1423s
quick results: hits@[1, 5, 10, 50] = [48.191 56.823 59.359 63.213]%, time = 27.666 s 
epoch 141, avg. triple loss: 0.0727, cost time: 33.5766s
epoch 142, avg. triple loss: 0.0730, cost time: 30.6623s
epoch 143, avg. triple loss: 0.0728, cost time: 29.9910s
epoch 144, avg. triple loss: 0.0721, cost time: 31.3076s
epoch 145, avg. triple loss: 0.0715, cost time: 28.3275s
epoch 146, avg. triple loss: 0.0713, cost time: 32.6892s
epoch 147, avg. triple loss: 0.0713, cost time: 30.6209s
epoch 148, avg. triple loss: 0.0707, cost time: 34.0714s
epoch 149, avg. triple loss: 0.0703, cost time: 33.9460s
epoch 150, avg. triple loss: 0.0700, cost time: 31.3304s
quick results: hits@[1, 5, 10, 50] = [50.393 58.238 60.46  63.842]%, time = 25.567 s 
epoch 151, avg. triple loss: 0.0699, cost time: 34.0656s
epoch 152, avg. triple loss: 0.0690, cost time: 33.4123s
epoch 153, avg. triple loss: 0.0692, cost time: 34.6748s
epoch 154, avg. triple loss: 0.0689, cost time: 30.3071s
epoch 155, avg. triple loss: 0.0680, cost time: 33.4726s
epoch 156, avg. triple loss: 0.0673, cost time: 27.0913s
epoch 157, avg. triple loss: 0.0679, cost time: 28.9345s
epoch 158, avg. triple loss: 0.0676, cost time: 31.6961s
epoch 159, avg. triple loss: 0.0672, cost time: 32.9652s
epoch 160, avg. triple loss: 0.0661, cost time: 33.1462s
